season,uuid,date_key,round_no,round_label,round_wind_index,round_kyoku_index,honba,riichi_sticks,seat,player,discard_no_in_round,player_discard_no_in_round,tile,normalized_tile,is_red_five,is_tsumogiri,is_riichi_declaration,dora_indicators,round_start_score
3,260503-1cd81507-41b1-4a4f-8a6c-d5d1859b4578,260503,8,南2局,1,1,0,0,0,流れ者金融,17,5,4s,4s,0,0,0,1z,62700
3,260503-1cd81507-41b1-4a4f-8a6c-d5d1859b4578,260503,8,南2局,1,1,0,0,0,流れ者金融,20,6,9m,9m,0,0,0,1z,62700
3,260503-1cd81507-41b1-4a4f-8a6c-d5d1859b4578,260503,8,南2局,1,1,0,0,0,流れ者金融,23,7,9s,9s,0,0,0,1z,62700
3,260503-1cd81507-41b1-4a4f-8a6c-d5d1859b4578,260503,8,南2局,1,1,0,0,0,流れ者金融,26,8,5s,5s,0,1,0,1z,62700
3,260503-1cd81507-41b1-4a4f-8a6c-d5d1859b4578,260503,8,南2局,1,1,0,0,0,流れ者金融,29,9,9m,9m,0,0,0,1z,62700
3,260503-1cd81507-41b1-4a4f-8a6c-d5d1859b4578,260503,8,南2局,1,1,0,0,0,流れ者金融,32,10,8p,8p,0,0,0,1z,62700
3,260503-1cd81507-41b1-4a4f-8a6c-d5d1859b4578,260503,8,南2局,1,1,0,0,0,流れ者金融,37,11,2s,2s,0,0,0,1z,62700
3,260503-1cd81507-41b1-4a4f-8a6c-d5d1859b4578,260503,8,南2局,1,1,0,0,0,流れ者金融,40,12,2z,2z,0,0,0,1z,62700
3,260503-1cd81507-41b1-4a4f-8a6c-d5d1859b4578,260503,8,南2局,1,1,0,0,0,流れ者金融,43,13,6p,6p,0,0,0,1z,62700
3,260503-1cd81507-41b1-4a4f-8a6c-d5d1859b4578,260503,8,南2局,1,1,0,0,0,流れ者金融,46,14,6z,6z,0,0,0,1z,62700
3,260503-1cd81507-41b1-4a4f-8a6c-d5d1859b4578,260503,8,南2局,1,1,0,0,0,流れ者金融,49,15,2s,2s,0,0,0,1z,62700
3,260503-1cd81507-41b1-4a4f-8a6c-d5d1859b4578,260503,9,南3局,1,2,0,0,0,流れ者金融,2,1,3z,3z,0,0,0,3s,58700
3,260503-1cd81507-41b1-4a4f-8a6c-d5d1859b4578,260503,9,南3局,1,2,0,0,0,流れ者金融,5,2,2p,2p,0,0,0,3s,58700
3,260503-1cd81507-41b1-4a4f-8a6c-d5d1859b4578,260503,9,南3局,1,2,0,0,0,流れ者金融,8,3,2p,2p,0,1,0,3s,58700
3,260503-1cd81507-41b1-4a4f-8a6c-d5d1859b4578,260503,9,南3局,1,2,0,0,0,流れ者金融,11,4,1m,1m,0,1,0,3s,58700
3,260503-1cd81507-41b1-4a4f-8a6c-d5d1859b4578,260503,9,南3局,1,2,0,0,0,流れ者金融,14,5,8s,8s,0,0,0,3s,58700
3,260503-1cd81507-41b1-4a4f-8a6c-d5d1859b4578,260503,9,南3局,1,2,0,0,0,流れ者金融,17,6,9p,9p,0,0,0,3s,58700
3,260503-1cd81507-41b1-4a4f-8a6c-d5d1859b4578,260503,9,南3局,1,2,0,0,0,流れ者金融,20,7,9p,9p,0,0,0,3s,58700
3,260503-1cd81507-41b1-4a4f-8a6c-d5d1859b4578,260503,9,南3局,1,2,0,0,0,流れ者金融,23,8,1z,1z,0,1,0,3s,58700
3,260503-1cd81507-41b1-4a4f-8a6c-d5d1859b4578,260503,9,南3局,1,2,0,0,0,流れ者金融,26,9,3p,3p,0,1,0,3s,58700
3,260503-1cd81507-41b1-4a4f-8a6c-d5d1859b4578,260503,9,南3局,1,2,0,0,0,流れ者金融,29,10,1p,1p,0,1,0,3s,58700
3,260503-1cd81507-41b1-4a4f-8a6c-d5d1859b4578,260503,9,南3局,1,2,0,0,0,流れ者金融,32,11,1z,1z,0,1,0,3s,58700
3,260503-1cd81507-41b1-4a4f-8a6c-d5d1859b4578,260503,9,南3局,1,2,0,0,0,流れ者金融,35,12,7z,7z,0,1,0,3s,58700
3,260503-1cd81507-41b1-4a4f-8a6c-d5d1859b4578,260503,9,南3局,1,2,0,0,0,流れ者金融,38,13,1s,1s,0,1,0,3s,58700
3,260503-1cd81507-41b1-4a4f-8a6c-d5d1859b4578,260503,9,南3局,1,2,0,0,0,流れ者金融,41,14,9m,9m,0,0,0,3s,58700
3,260503-1cd81507-41b1-4a4f-8a6c-d5d1859b4578,260503,9,南3局,1,2,0,0,0,流れ者金融,44,15,9m,9m,0,0,0,3s,58700
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,1,東1局,0,0,0,0,1,流れ者金融,2,1,7s,7s,0,0,0,3z,35000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,1,東1局,0,0,0,0,1,流れ者金融,5,2,2p,2p,0,0,0,3z,35000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,1,東1局,0,0,0,0,1,流れ者金融,8,3,7p,7p,0,1,0,3z,35000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,1,東1局,0,0,0,0,1,流れ者金融,11,4,9p,9p,0,0,0,3z,35000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,1,東1局,0,0,0,0,1,流れ者金融,13,5,9m,9m,0,0,0,3z,35000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,1,東1局,0,0,0,0,1,流れ者金融,16,6,6z,6z,0,1,0,3z,35000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,1,東1局,0,0,0,0,1,流れ者金融,19,7,2z,2z,0,0,0,3z,35000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,1,東1局,0,0,0,0,1,流れ者金融,22,8,1s,1s,0,1,0,3z,35000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,1,東1局,0,0,0,0,1,流れ者金融,25,9,9s,9s,0,1,0,3z,35000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,1,東1局,0,0,0,0,1,流れ者金融,27,10,5s,5s,0,0,0,3z,35000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,2,東2局,0,1,0,0,1,流れ者金融,1,1,2z,2z,0,0,0,8s,44000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,2,東2局,0,1,0,0,1,流れ者金融,4,2,3z,3z,0,0,0,8s,44000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,2,東2局,0,1,0,0,1,流れ者金融,7,3,9s,9s,0,1,0,8s,44000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,2,東2局,0,1,0,0,1,流れ者金融,10,4,7z,7z,0,1,0,8s,44000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,2,東2局,0,1,0,0,1,流れ者金融,13,5,3z,3z,0,1,0,8s,44000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,2,東2局,0,1,0,0,1,流れ者金融,16,6,4p,4p,0,0,0,8s,44000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,2,東2局,0,1,0,0,1,流れ者金融,19,7,2p,2p,0,0,1,8s,44000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,3,東3局,0,2,0,0,1,流れ者金融,3,1,9s,9s,0,0,0,7p,32000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,3,東3局,0,2,0,0,1,流れ者金融,5,2,1s,1s,0,0,0,7p,32000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,3,東3局,0,2,0,0,1,流れ者金融,8,3,1m,1m,0,0,0,7p,32000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,3,東3局,0,2,0,0,1,流れ者金融,11,4,9m,9m,0,1,0,7p,32000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,3,東3局,0,2,0,0,1,流れ者金融,14,5,6s,6s,0,0,0,7p,32000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,3,東3局,0,2,0,0,1,流れ者金融,17,6,6p,6p,0,0,0,7p,32000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,3,東3局,0,2,0,0,1,流れ者金融,20,7,1m,1m,0,1,0,7p,32000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,3,東3局,0,2,0,0,1,流れ者金融,23,8,5s,5s,0,1,0,7p,32000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,3,東3局,0,2,0,0,1,流れ者金融,26,9,6s,6s,0,1,0,7p,32000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,3,東3局,0,2,0,0,1,流れ者金融,29,10,8s,8s,0,1,0,7p,32000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,3,東3局,0,2,0,0,1,流れ者金融,32,11,4s,4s,0,0,0,7p,32000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,3,東3局,0,2,0,0,1,流れ者金融,35,12,2z,2z,0,0,0,7p,32000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,3,東3局,0,2,0,0,1,流れ者金融,38,13,9m,9m,0,0,0,7p,32000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,3,東3局,0,2,0,0,1,流れ者金融,41,14,1m,1m,0,0,0,7p,32000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,3,東3局,0,2,0,0,1,流れ者金融,44,15,2z,2z,0,1,0,7p,32000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,3,東3局,0,2,0,0,1,流れ者金融,47,16,1s,1s,0,1,0,7p,32000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,3,東3局,0,2,0,0,1,流れ者金融,50,17,7s,7s,0,0,0,7p,32000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,3,東3局,0,2,0,0,1,流れ者金融,53,18,5z,5z,0,1,0,7p,32000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,4,東3局,0,2,1,0,1,流れ者金融,3,1,3s,3s,0,0,0,4s,30000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,4,東3局,0,2,1,0,1,流れ者金融,6,2,6p,6p,0,0,0,4s,30000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,4,東3局,0,2,1,0,1,流れ者金融,9,3,4p,4p,0,0,0,4s,30000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,4,東3局,0,2,1,0,1,流れ者金融,12,4,3p,3p,0,0,0,4s,30000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,4,東3局,0,2,1,0,1,流れ者金融,15,5,3p,3p,0,0,0,4s,30000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,4,東3局,0,2,1,0,1,流れ者金融,18,6,8s,8s,0,1,0,4s,30000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,4,東3局,0,2,1,0,1,流れ者金融,21,7,2p,2p,0,1,0,4s,30000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,4,東3局,0,2,1,0,1,流れ者金融,24,8,2s,2s,0,1,0,4s,30000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,4,東3局,0,2,1,0,1,流れ者金融,27,9,8s,8s,0,1,0,4s,30000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,4,東3局,0,2,1,0,1,流れ者金融,30,10,8p,8p,0,0,0,4s,30000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,4,東3局,0,2,1,0,1,流れ者金融,33,11,8p,8p,0,0,0,4s,30000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,4,東3局,0,2,1,0,1,流れ者金融,36,12,1p,1p,0,0,0,4s,30000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,4,東3局,0,2,1,0,1,流れ者金融,39,13,1m,1m,0,0,0,4s,30000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,4,東3局,0,2,1,0,1,流れ者金融,42,14,6z,6z,0,1,0,4s,30000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,4,東3局,0,2,1,0,1,流れ者金融,45,15,6z,6z,0,0,0,4s,30000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,4,東3局,0,2,1,0,1,流れ者金融,48,16,6z,6z,0,1,0,4s,30000
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,5,東3局,0,2,2,0,1,流れ者金融,3,1,8p,8p,0,0,0,1m,23900
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,5,東3局,0,2,2,0,1,流れ者金融,5,2,9m,9m,0,0,0,1m,23900
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,5,東3局,0,2,2,0,1,流れ者金融,8,3,7p,7p,0,1,0,1m,23900
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,5,東3局,0,2,2,0,1,流れ者金融,11,4,5z,5z,0,0,0,1m,23900
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,5,東3局,0,2,2,0,1,流れ者金融,14,5,1z,1z,0,0,0,1m,23900
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,5,東3局,0,2,2,0,1,流れ者金融,17,6,9s,9s,0,0,0,1m,23900
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,5,東3局,0,2,2,0,1,流れ者金融,20,7,9m,9m,0,1,0,1m,23900
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,6,東3局,0,2,3,0,1,流れ者金融,3,1,9m,9m,0,0,0,7s,22700
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,6,東3局,0,2,3,0,1,流れ者金融,6,2,9m,9m,0,1,0,7s,22700
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,6,東3局,0,2,3,0,1,流れ者金融,9,3,1s,1s,0,0,0,7s,22700
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,6,東3局,0,2,3,0,1,流れ者金融,12,4,1z,1z,0,0,0,7s,22700
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,6,東3局,0,2,3,0,1,流れ者金融,15,5,4s,4s,0,0,0,7s,22700
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,6,東3局,0,2,3,0,1,流れ者金融,18,6,8p,8p,0,0,0,7s,22700
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,6,東3局,0,2,3,0,1,流れ者金融,21,7,1p,1p,0,0,0,7s,22700
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,6,東3局,0,2,3,0,1,流れ者金融,24,8,8p,8p,0,1,0,7s,22700
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,7,東3局,0,2,4,0,1,流れ者金融,3,1,6z,6z,0,0,0,5p,18200
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,7,東3局,0,2,4,0,1,流れ者金融,6,2,3z,3z,0,0,0,5p,18200
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,7,東3局,0,2,4,0,1,流れ者金融,9,3,9s,9s,0,0,0,5p,18200
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,7,東3局,0,2,4,0,1,流れ者金融,12,4,7z,7z,0,1,0,5p,18200
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,7,東3局,0,2,4,0,1,流れ者金融,15,5,2s,2s,0,0,1,5p,18200
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,7,東3局,0,2,4,0,1,流れ者金融,18,6,9p,9p,0,1,0,5p,18200
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,7,東3局,0,2,4,0,1,流れ者金融,21,7,8p,8p,0,1,0,5p,18200
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,7,東3局,0,2,4,0,1,流れ者金融,24,8,7p,7p,0,1,0,5p,18200
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,7,東3局,0,2,4,0,1,流れ者金融,27,9,3z,3z,0,1,0,5p,18200
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,7,東3局,0,2,4,0,1,流れ者金融,30,10,1m,1m,0,1,0,5p,18200
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,8,東3局,0,2,5,0,1,流れ者金融,3,1,1s,1s,0,0,0,3z,4400
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,8,東3局,0,2,5,0,1,流れ者金融,6,2,1z,1z,0,0,0,3z,4400
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,8,東3局,0,2,5,0,1,流れ者金融,9,3,3p,3p,0,0,0,3z,4400
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,8,東3局,0,2,5,0,1,流れ者金融,12,4,7p,7p,0,0,1,3z,4400
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,8,東3局,0,2,5,0,1,流れ者金融,15,5,2p,2p,0,1,0,3z,4400
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,8,東3局,0,2,5,0,1,流れ者金融,18,6,9p,9p,0,1,0,3z,4400
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,8,東3局,0,2,5,0,1,流れ者金融,21,7,3p,3p,0,1,0,3z,4400
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,8,東3局,0,2,5,0,1,流れ者金融,24,8,1m,1m,0,1,0,3z,4400
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,9,南1局,1,0,0,0,1,流れ者金融,2,1,3z,3z,0,0,0,1s,17400
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,9,南1局,1,0,0,0,1,流れ者金融,5,2,5z,5z,0,0,0,1s,17400
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,9,南1局,1,0,0,0,1,流れ者金融,8,3,1m,1m,0,0,0,1s,17400
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,9,南1局,1,0,0,0,1,流れ者金融,11,4,2z,2z,0,0,0,1s,17400
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,9,南1局,1,0,0,0,1,流れ者金融,14,5,3z,3z,0,1,0,1s,17400
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,9,南1局,1,0,0,0,1,流れ者金融,17,6,9p,9p,0,0,0,1s,17400
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,9,南1局,1,0,0,0,1,流れ者金融,20,7,6z,6z,0,1,0,1s,17400
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,9,南1局,1,0,0,0,1,流れ者金融,23,8,6p,6p,0,0,0,1s,17400
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,9,南1局,1,0,0,0,1,流れ者金融,26,9,8p,8p,0,0,0,1s,17400
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,9,南1局,1,0,0,0,1,流れ者金融,29,10,1z,1z,0,0,0,1s,17400
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,9,南1局,1,0,0,0,1,流れ者金融,32,11,5s,5s,0,1,0,1s,17400
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,9,南1局,1,0,0,0,1,流れ者金融,35,12,7z,7z,0,1,0,1s,17400
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,9,南1局,1,0,0,0,1,流れ者金融,38,13,2z,2z,0,1,0,1s,17400
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,9,南1局,1,0,0,0,1,流れ者金融,41,14,3p,3p,0,0,0,1s,17400
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,9,南1局,1,0,0,0,1,流れ者金融,44,15,5z,5z,0,1,0,1s,17400
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,9,南1局,1,0,0,0,1,流れ者金融,47,16,3z,3z,0,1,0,1s,17400
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,9,南1局,1,0,0,0,1,流れ者金融,50,17,1p,1p,0,0,1,1s,17400
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,10,南2局,1,1,0,0,1,流れ者金融,1,1,6p,6p,0,0,0,6z,13500
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,10,南2局,1,1,0,0,1,流れ者金融,4,2,3p,3p,0,0,0,6z,13500
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,10,南2局,1,1,0,0,1,流れ者金融,7,3,5s,5s,0,0,0,6z,13500
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,10,南2局,1,1,0,0,1,流れ者金融,9,4,9p,9p,0,0,0,6z,13500
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,10,南2局,1,1,0,0,1,流れ者金融,12,5,9m,9m,0,0,0,6z,13500
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,10,南2局,1,1,0,0,1,流れ者金融,14,6,1s,1s,0,0,0,6z,13500
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,10,南2局,1,1,0,0,1,流れ者金融,17,7,4p,4p,0,1,0,6z,13500
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,10,南2局,1,1,0,0,1,流れ者金融,20,8,6z,6z,0,0,0,6z,13500
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,10,南2局,1,1,0,0,1,流れ者金融,23,9,9s,9s,0,0,0,6z,13500
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,10,南2局,1,1,0,0,1,流れ者金融,26,10,2z,2z,0,0,0,6z,13500
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,10,南2局,1,1,0,0,1,流れ者金融,28,11,7p,7p,0,1,0,6z,13500
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,10,南2局,1,1,0,0,1,流れ者金融,31,12,9p,9p,0,1,0,6z,13500
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,11,南3局,1,2,0,0,1,流れ者金融,3,1,1m,1m,0,0,0,4p,13500
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,11,南3局,1,2,0,0,1,流れ者金融,6,2,9p,9p,0,0,0,4p,13500
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,11,南3局,1,2,0,0,1,流れ者金融,10,3,6z,6z,0,0,0,4p,13500
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,11,南3局,1,2,0,0,1,流れ者金融,13,4,6s,6s,0,0,0,4p,13500
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,11,南3局,1,2,0,0,1,流れ者金融,16,5,1m,1m,0,1,0,4p,13500
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,11,南3局,1,2,0,0,1,流れ者金融,18,6,9s,9s,0,0,0,4p,13500
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,11,南3局,1,2,0,0,1,流れ者金融,21,7,5s,5s,0,1,0,4p,13500
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,11,南3局,1,2,0,0,1,流れ者金融,24,8,5s,5s,0,1,0,4p,13500
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,12,南3局,1,2,1,0,1,流れ者金融,3,1,6s,6s,0,0,0,2z,11500
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,12,南3局,1,2,1,0,1,流れ者金融,6,2,2s,2s,0,1,0,2z,11500
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,12,南3局,1,2,1,0,1,流れ者金融,9,3,8s,8s,0,1,0,2z,11500
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,12,南3局,1,2,1,0,1,流れ者金融,12,4,5s,5s,0,1,0,2z,11500
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,12,南3局,1,2,1,0,1,流れ者金融,15,5,9s,9s,0,0,0,2z,11500
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,12,南3局,1,2,1,0,1,流れ者金融,18,6,8s,8s,0,1,0,2z,11500
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,12,南3局,1,2,1,0,1,流れ者金融,21,7,9m,9m,0,0,0,2z,11500
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,12,南3局,1,2,1,0,1,流れ者金融,24,8,1m,1m,0,0,0,2z,11500
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,12,南3局,1,2,1,0,1,流れ者金融,27,9,7z,7z,0,0,0,2z,11500
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,12,南3局,1,2,1,0,1,流れ者金融,30,10,2z,2z,0,0,0,2z,11500
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,12,南3局,1,2,1,0,1,流れ者金融,33,11,3s,3s,0,1,0,2z,11500
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,12,南3局,1,2,1,0,1,流れ者金融,36,12,1m,1m,0,1,0,2z,11500
3,260503-6e4cea6b-c125-471a-8011-0e391c3cd1bd,260503,12,南3局,1,2,1,0,1,流れ者金融,39,13,8p,8p,0,0,0,2z,11500
3,260503-95b935e7-7c13-46b3-9f6c-89141e365d25,260503,1,東1局,0,0,0,0,0,流れ者金融,1,1,2z,2z,0,0,0,1p,35000
3,260503-95b935e7-7c13-46b3-9f6c-89141e365d25,260503,1,東1局,0,0,0,0,0,流れ者金融,4,2,1p,1p,0,0,0,1p,35000
3,260503-95b935e7-7c13-46b3-9f6c-89141e365d25,260503,1,東1局,0,0,0,0,0,流れ者金融,7,3,3z,3z,0,0,0,1p,35000
3,260503-95b935e7-7c13-46b3-9f6c-89141e365d25,260503,1,東1局,0,0,0,0,0,流れ者金融,10,4,2s,2s,0,1,0,1p,35000
3,260503-95b935e7-7c13-46b3-9f6c-89141e365d25,260503,1,東1局,0,0,0,0,0,流れ者金融,13,5,4p,4p,0,0,0,1p,35000
3,260503-95b935e7-7c13-46b3-9f6c-89141e365d25,260503,1,東1局,0,0,0,0,0,流れ者金融,16,6,2z,2z,0,1,0,1p,35000
3,260503-95b935e7-7c13-46b3-9f6c-89141e365d25,260503,1,東1局,0,0,0,0,0,流れ者金融,19,7,4p,4p,0,1,1,1p,35000
3,260503-95b935e7-7c13-46b3-9f6c-89141e365d25,260503,1,東1局,0,0,0,0,0,流れ者金融,22,8,5s,5s,0,1,0,1p,35000
3,260503-95b935e7-7c13-46b3-9f6c-89141e365d25,260503,2,東1局,0,0,1,0,0,流れ者金融,1,1,2z,2z,0,0,0,1s,42800
3,260503-95b935e7-7c13-46b3-9f6c-89141e365d25,260503,2,東1局,0,0,1,0,0,流れ者金融,4,2,7z,7z,0,0,0,1s,42800
3,260503-95b935e7-7c13-46b3-9f6c-89141e365d25,260503,2,東1局,0,0,1,0,0,流れ者金融,7,3,1z,1z,0,0,0,1s,42800
